"slug","destination","floor_tier","stage","source"
"mexico/michoacan/patzcuaro/centro","Centro, Patzcuaro, Michoacan, Mexico","second","3","sheet_46k"
"philippines/national-capital-region/pasay/barangay-76","Barangay 76, Pasay, National Capital Region, Philippines","second","3","sheet_46k"
"mexico/baja-california/ensenada/carlos-pacheco-4","Carlos Pacheco 4, Ensenada, Baja California, Mexico","second","3","sheet_46k"
"puerto-rico/rio-mar-cluster-3","Rio Mar Cluster 3, Rio Grande, Puerto Rico","second","3","sheet_46k"
"india/national-capital-territory-of-delhi/new-delhi/sushant-lok-phase-1","Sushant Lok Phase 1, New Delhi, National Capital Territory of Delhi, India","second","3","sheet_46k"
"peru/lima-region/lima/sector-1","Sector 1, Lima, Lima (region), Peru","second","3","sheet_46k"
"peru/lima-region/lima/petit-jean-ocharan","Petit Jean Ocharan, Lima, Lima (region), Peru","second","3","sheet_46k"
"france/lyon/santy-la-plaine","Santy - La Plaine, Lyon, France","second","3","sheet_46k"
"puerto-rico/hipodromo","Hipodromo, San Juan, Puerto Rico","second","3","sheet_46k"
"france/maine-et-loire/angers/saint-jacques-nazareth","Saint-Jacques - Nazareth, Angers, Maine-et-Loire, France","second","3","sheet_46k"
"france/gironde-department/bordeaux/lestonat-monsejour","Lestonat - Monsejour, Bordeaux, Gironde (department), France","second","3","sheet_46k"
"france/essonne-department/massy/quartier-centre-ville","Quartier Centre Ville, Massy, Essonne (department), France","second","3","sheet_46k"
"morocco/fes-meknes/fes/el-ayoun","El Ayoun, Fes, Fes-Meknes, Morocco","second","3","sheet_46k"
"china/guangdong/guangzhou/wuyang-new-town","Wuyang New Town, Guangzhou, Guangdong, China","high","3","sheet_46k"
"brazil/southeast-region/sao-joao-de-meriti/vilar-dos-teles","Vilar dos Teles, Sao Joao de Meriti, Southeast Region, Brazil","second","3","sheet_46k"
"germany/trier/trier-ost","Trier Ost, Trier, Germany","second","3","sheet_46k"
"canada/alberta/calgary/glenbrook","Glenbrook, Calgary, Alberta, Canada","second","3","sheet_46k"
"mexico/morelos/cuernavaca/rancho-cortes","Rancho Cortes, Cuernavaca, Morelos, Mexico","second","3","sheet_46k"
"spain/valencia/el-pilar","El Pilar, Valencia, Spain","second","3","sheet_46k"
"austria/upper-austria/linz/keferfeld","Keferfeld, Linz, Upper Austria, Austria","second","3","sheet_46k"
"canada/alberta/calgary/citadel","Citadel, Calgary, Alberta, Canada","second","3","sheet_46k"
"canada/nova-scotia/dartmouth/downtown","Downtown, Dartmouth, Nova Scotia, Canada","second","3","sheet_46k"
"france/marne/reims/coutures","Coutures, Reims, Marne, France","second","3","sheet_46k"
"canada/ontario/toronto/islington-city-centre-west","Islington - City Centre West, Toronto, Ontario, Canada","second","3","sheet_46k"
"italy/lombardy/bergamo/villaggio-degli-sposi","Villaggio degli Sposi, Bergamo, Lombardy, Italy","second","3","sheet_46k"
"guadeloupe/grande-terre/morne-a-l-eau/le-bourg","Le Bourg, Morne-A-l'Eau, Grande-Terre, Guadeloupe","second","3","sheet_46k"
"france/marne/reims/hincmar","Hincmar, Reims, Marne, France","second","3","sheet_46k"
"netherlands/north-holland/amsterdam/oostenburg","Oostenburg, Amsterdam, North Holland, Netherlands","second","3","sheet_46k"
"mexico/baja-california/ensenada/nueva-ensenada","Nueva Ensenada, Ensenada, Baja California, Mexico","second","3","sheet_46k"
"spain/andalusia/malaga/la-goleta","La Goleta, Malaga, Andalusia, Spain","second","3","sheet_46k"
"mexico/baja-california/playas-de-rosarito/centro-carretera","Centro Carretera, Playas de Rosarito, Baja California, Mexico","second","3","sheet_46k"
"canada/quebec/montreal/pointe-saint-charles","Pointe-Saint-Charles, Montreal, Quebec, Canada","second","3","sheet_46k"
"france/herault-department/montpellier/tournezy","Tournezy, Montpellier, Herault (department), France","second","3","sheet_46k"
"italy/lombardy/sesto-san-giovanni/pelucca-villaggio-falck","Pelucca - Villaggio Falck, Sesto San Giovanni, Lombardy, Italy","second","3","sheet_46k"
"mexico/mexico/toluca/delegacion-san-lorenzo-tepaltitlan-i","Delegacion San Lorenzo Tepaltitlan I, Toluca, Mexico, Estado de, Mexico","second","3","sheet_46k"
"france/cote-d-or-department/dijon/centre-sud","Centre Sud, Dijon, Cote d'Or (department), France","second","3","sheet_46k"
"cameroon/littoral/douala/ngodi","Ngodi, Douala, Littoral, Cameroon","second","3","sheet_46k"
"brazil/south-region/florianopolis/campeche-norte","Campeche Norte, Florianopolis, South Region, Brazil","second","3","sheet_46k"
"brazil/southeast-region/niteroi/gragoata","Gragoata, Niteroi, Southeast Region, Brazil","second","3","sheet_46k"
"france/loire-department/saint-etienne/la-metare-le-portail-rouge","La Metare - Le Portail Rouge, Saint-Etienne, Loire (department), France","second","3","sheet_46k"
"italy/lombardy/varese/aggregazione-rionale-9","Aggregazione Rionale 9, Varese, Lombardy, Italy","second","3","sheet_46k"
"austria/vienna-state/vienna/reinprechtsdorf","Reinprechtsdorf, Vienna, Vienna (state), Austria","second","3","sheet_46k"
"philippines/national-capital-region/pasig/maybunga","Maybunga, Pasig, National Capital Region, Philippines","second","3","sheet_46k"
"brazil/southeast-region/itaborai/jardim-imperial","Jardim Imperial, Itaborai, Southeast Region, Brazil","second","3","sheet_46k"
"poland/warmian-masurian-voivodeship/osiedle-grunwaldzkie","Osiedle Grunwaldzkie, Olsztyn, Warmian-Masurian Voivodeship, Poland","second","3","sheet_46k"
"brazil/southeast-region/guarapari/parque-da-areia-preta","Parque da Areia Preta, Guarapari, Southeast Region, Brazil","second","3","sheet_46k"
"italy/liguria/genoa/sturla","Sturla, Genoa, Liguria, Italy","second","3","sheet_46k"
"italy/lombardy/milan/centro-direzionale","Centro Direzionale, Milan, Lombardy, Italy","second","3","sheet_46k"
"philippines/national-capital-region/mandaluyong/barangka-ilaya","Barangka Ilaya, Mandaluyong, National Capital Region, Philippines","second","3","sheet_46k"
"france/haute-garonne/toulouse/croix-de-pierre","Croix de Pierre, Toulouse, Haute-Garonne, France","second","3","sheet_46k"
"italy/lombardy/milan/zona-ca-granda","Zona Ca' Granda, Milan, Lombardy, Italy","second","3","sheet_46k"
"costa-rica/alajuela-province/alajuela/tuetal-norte","Tuetal Norte, Alajuela, Alajuela (province), Costa Rica","second","3","sheet_46k"
"czech-republic/prague-region/prague/petrska-ctvrt","Petrska ctvrt, Prague, Prague (region), Czech Republic","second","3","sheet_46k"
"brazil/southeast-region/cotia/bairro-do-maranhao","Bairro do Maranhao, Cotia, Southeast Region, Brazil","second","3","sheet_46k"
"france/isere/grenoble/quartier-chorier-berriat","Quartier Chorier-Berriat, Grenoble, Isere, France","second","3","sheet_46k"
"morocco/casablanca-settat/el-jadida/lotissement-nassim-3","Lotissement Nassim 3, El Jadida, Casablanca-Settat, Morocco","second","3","sheet_46k"
"canada/ontario/ottawa/industrial-park","Industrial Park, Ottawa, Ontario, Canada","second","3","sheet_46k"
"france/oullins/saulaie-claveliere","Saulaie - Claveliere, Oullins, France","second","3","sheet_46k"
"spain/andalusia/granada/plaza-de-toros-doctores-san-lazaro","Plaza de Toros-Doctores-San Lazaro, Granada, Andalusia, Spain","second","3","sheet_46k"
"malta/mosta/ta-zokkrija","Ta' Zokkrija, Mosta, Malta","second","3","sheet_46k"
"peru/la-libertad-region/victor-larco-herrera/vista-alegre","Vista Alegre, Victor Larco Herrera, La Libertad (region), Peru","second","3","sheet_46k"
"united-arab-emirates/dubai/emirates-hills-2","Emirates Hills 2, Dubai, Dubai, United Arab Emirates","second","3","sheet_46k"
"france/herault-department/montpellier/saint-eloi","Saint-Eloi, Montpellier, Herault (department), France","second","3","sheet_46k"
"france/somme-department/amiens/plein-sud","Plein Sud, Amiens, Somme (department), France","second","3","sheet_46k"
"brazil/central-west-region/caldas-novas/do-turista","Do Turista, Caldas Novas, Central - West Region, Brazil","second","3","sheet_46k"
"mexico/guerrero/acapulco/rusta-especial-icacos","Rusta Especial Icacos, Acapulco, Guerrero, Mexico","second","3","sheet_46k"
"mexico/chiapas/san-cristobal-de-las-casas/de-la-merced","De La Merced, San Cristobal de las Casas, Chiapas, Mexico","second","3","sheet_46k"
"spain/valencia/cami-fondo","Cami Fondo, Valencia, Spain","second","3","sheet_46k"
"brazil/southeast-region/atibaia/alvinopolis","Alvinopolis, Atibaia, Southeast Region, Brazil","second","3","sheet_46k"
"brazil/southeast-region/praia-grande/balneario-pires","Balneario Pires, Praia Grande, Southeast Region, Brazil","second","3","sheet_46k"
"philippines/central-visayas/cebu/santa-cruz","Santa Cruz, Cebu, Central Visayas, Philippines","second","3","sheet_46k"
"serbia/central-serbia/belgrade/kopitareva-gradina","Kopitareva Gradina, Belgrade, Central Serbia, Serbia","second","3","sheet_46k"
"canada/ontario/mississauga/cooksville","Cooksville, Mississauga, Ontario, Canada","second","3","sheet_46k"
"brazil/southeast-region/itaborai/centro","Centro, Itaborai, Southeast Region, Brazil","mid","3","sheet_46k"
"brazil/south-region/palhoca/centro","Centro, Palhoca, South Region, Brazil","mid","3","sheet_46k"
"mexico/guerrero/acapulco/pichilingue","Pichilingue, Acapulco, Guerrero, Mexico","second","3","sheet_46k"
"ireland/dublin/grand-canal-dock","Grand Canal Dock, Dublin, Ireland","second","3","sheet_46k"
"india/maharashtra/mumbai/f-block-bkc","F Block BKC, Mumbai, Maharashtra, India","second","3","sheet_46k"
"france/paris/quartier-de-l-horloge","Quartier de l'Horloge, Paris, France","second","3","sheet_46k"
"france/bas-rhin-department/strasbourg/poteries","Poteries, Strasbourg, Bas-Rhin (department), France","second","3","sheet_46k"
"brazil/northeast-region/teixeira-de-freitas/monte-castelo","Monte Castelo, Teixeira de Freitas, Northeast Region, Brazil","second","3","sheet_46k"
"france/alpes-maritimes/nice/musicians-quarter","Musicians Quarter, Nice, Alpes-Maritimes, France","second","3","sheet_46k"
"spain/andalusia/malaga/el-molinillo","El Molinillo, Malaga, Andalusia, Spain","second","3","sheet_46k"
"belgium/brussels-capital-region/brussels/anneessens","Anneessens, Brussels, Brussels-Capital Region, Belgium","second","3","sheet_46k"
"guadeloupe/grande-terre/le-gosier/l-houezel","L'Houezel, Le Gosier, Grande-Terre, Guadeloupe","second","3","sheet_46k"
"france/paris/passerelle","Passerelle, Paris, France","second","3","sheet_46k"
"france/lyon/moliere-edgard-quinet","Moliere - Edgard Quinet, Lyon, France","second","3","sheet_46k"
"italy/piedmont/turin/cenisia","Cenisia, Turin, Piedmont, Italy","second","3","sheet_46k"
"mexico/baja-california-sur/cabo-san-lucas/el-medano-ejidal","El Medano Ejidal, Cabo San Lucas, Baja California Sur, Mexico","second","3","sheet_46k"
"france/haute-garonne/toulouse/saouzelong-rangueil","Saouzelong - Rangueil, Toulouse, Haute-Garonne, France","second","3","sheet_46k"
"united-kingdom/england/worcester/barbourne","Barbourne, Worcester, England, United Kingdom","second","3","sheet_46k"
"austria/vienna-state/vienna/rossau","Roßau, Vienna, Vienna (state), Austria","second","3","sheet_46k"
"morocco/casablanca-settat/casablanca/la-gironde","LA GIRONDE, Casablanca, Casablanca-Settat, Morocco","second","3","sheet_46k"
"romania/centru/brasov/centrul-nou","Centrul Nou, Brasov, Centru, Romania","second","3","sheet_46k"
"france/saint-priest/marendiere-fouillouse","Marendiere - Fouillouse, Saint-Priest, France","second","3","sheet_46k"
"spain/valencia/la-petxina","La Petxina, Valencia, Spain","second","3","sheet_46k"
"tunisia/mahdia-governorate/mahdia/borj-erras","Borj Erras, Mahdia, Mahdia Governorate, Tunisia","second","3","sheet_46k"
"spain/andalusia/granada/angustias-chana-encina","Angustias - Chana - Encina, Granada, Andalusia, Spain","second","3","sheet_46k"
"germany/north-rhine-westphalia/telgte/telgte-altstadt","Telgte altstadt, Telgte, North Rhine-Westphalia, Germany","second","3","sheet_46k"
"iceland/capital-region/reykjavik/laekir","Laekir, Reykjavik, Capital Region, Iceland","second","3","sheet_46k"
"belgium/brussels-capital-region/brussels/ilot-sacre","Ilot Sacre, Brussels, Brussels-Capital Region, Belgium","second","3","sheet_46k"
"france/loire-atlantique/saint-herblain/nord-sillon","Nord Sillon, Saint-Herblain, Loire-Atlantique, France","second","3","sheet_46k"
"germany/hessen/darmstadt/rheintor-grafenstrasse","Rheintor/Grafenstraße, Darmstadt, Hessen, Germany","second","3","sheet_46k"
"spain/andalusia/cordoba/san-pedro","San Pedro, Cordoba, Andalusia, Spain","second","3","sheet_46k"
"philippines/national-capital-region/paranaque/tambo","Tambo, Paranaque, National Capital Region, Philippines","second","3","sheet_46k"
"puerto-rico/santillana-del-mar","Santillana del Mar, Loiza, Puerto Rico","second","3","sheet_46k"
"france/loiret-department/orleans/saint-vincent","Saint-Vincent, Orleans, Loiret (department), France","second","3","sheet_46k"
"brazil/southeast-region/guaruja/loteamento-joao-batista-juliao","Loteamento Joao Batista Juliao, Guaruja, Southeast Region, Brazil","second","3","sheet_46k"
"united-arab-emirates/dubai/jumeira-3","Jumeira 3, Dubai, Dubai, United Arab Emirates","second","3","sheet_46k"
"france/pyrenees-orientales/canet-en-roussillon/les-hauts-de-canet","Les Hauts de Canet, Canet-en-Roussillon, Pyrenees-Orientales, France","second","3","sheet_46k"
"puerto-rico/san-cristobal","San Cristobal, San Juan, Puerto Rico","second","3","sheet_46k"
"mexico/quintana-roo/cancun/s-m-57","S.M. 57, Cancun, Quintana Roo, Mexico","second","3","sheet_46k"
"belgium/brussels-capital-region/brussels/altitude-100","Altitude 100, Brussels, Brussels-Capital Region, Belgium","second","3","sheet_46k"
"france/haute-garonne/toulouse/chateau-de-l-hers","Chateau de l'Hers, Toulouse, Haute-Garonne, France","second","3","sheet_46k"
"france/haute-garonne/toulouse/saint-michel","Saint - Michel, Toulouse, Haute-Garonne, France","second","3","sheet_46k"
"france/indre-et-loire-department/tours/la-fuye-velpeau","La Fuye-Velpeau, Tours, Indre-et-Loire (department), France","second","3","sheet_46k"
"peru/lima-region/lima/chacarilla-santa-cruz","Chacarilla-Santa Cruz, Lima, Lima (region), Peru","second","3","sheet_46k"
"ecuador/guayas/guayaquil/cooperativa-empleados-consejo-provincial","Cooperativa Empleados Consejo Provincial, Guayaquil, Guayas, Ecuador","second","3","sheet_46k"
"malta/marsaskala/san-tumas","San Tumas, Marsaskala, Malta","second","3","sheet_46k"
"france/lyon/carnot-gailleton","Carnot - Gailleton, Lyon, France","second","3","sheet_46k"
"austria/linz/rathausviertel","Rathausviertel, Linz, Austria","second","3","sheet_46k"
"curacao/willemstad/cas-grandi","Cas Grandi, Willemstad, Curacao","second","3","sheet_46k"
"netherlands/limburg/maastricht/meerssenhoven","Meerssenhoven, Maastricht, Limburg, Netherlands","second","3","sheet_46k"
"france/lyon/charmettes-bellecombe","Charmettes - Bellecombe, Lyon, France","second","3","sheet_46k"
"philippines/national-capital-region/makati/east-rembo","East Rembo, Makati, National Capital Region, Philippines","second","3","sheet_46k"
"spain/balearic-islands/palma-de-mallorca/el-camp-d-en-serralta","El Camp d'en Serralta, Palma de Mallorca, Balearic Islands, Spain","second","3","sheet_46k"
"mexico/quintana-roo/cozumel/colonia-adolfo-lopez-mateos","Colonia Adolfo Lopez Mateos, Cozumel, Quintana Roo, Mexico","second","3","sheet_46k"
"czech-republic/prague-region/prague/pitkovice","Pitkovice, Prague, Prague (region), Czech Republic","second","3","sheet_46k"
"france/paris/riquet-stalingrad","Riquet Stalingrad, Paris, France","second","3","sheet_46k"
"hong-kong/kowloon/hung-hom-bay","Hung Hom Bay, Kowloon, Hong Kong","high","3","sheet_46k"
"brazil/southeast-region/ribeirao-preto/subsetor-sul-5-s-5","Subsetor Sul - 5 (S-5), Ribeirao Preto, Southeast Region, Brazil","second","3","sheet_46k"
"france/haute-garonne/toulouse/saint-martin-du-touch","Saint - Martin - du - Touch, Toulouse, Haute-Garonne, France","second","3","sheet_46k"
"canada/ontario/windsor/south-central","South Central, Windsor, Ontario, Canada","second","3","sheet_46k"
"brazil/southeast-region/campinas/cidade-universitaria","Cidade Universitaria, Campinas, Southeast Region, Brazil","second","3","sheet_46k"
"tunisia/sousse-governorate/sousse/eastern-khezama","Eastern Khezama, Sousse, Sousse Governorate, Tunisia","second","3","sheet_46k"
"canada/alberta/calgary/west-hillhurst","West Hillhurst, Calgary, Alberta, Canada","second","3","sheet_46k"
"mexico/mexico-city/7-de-noviembre","7 de Noviembre, Mexico City, Mexico","second","3","sheet_46k"
"colombia/distrito-capital/bogota/chico-norte-iii","Chico Norte III, Bogota, Distrito Capital, Colombia","second","3","sheet_46k"
"brazil/southeast-region/campinas/conceicao","Conceicao, Campinas, Southeast Region, Brazil","second","3","sheet_46k"
"morocco/fes-meknes/fes/el-mokhifa","El Mokhifa, Fes, Fes-Meknes, Morocco","second","3","sheet_46k"
"brazil/southeast-region/peruibe/jardim-imperador","Jardim Imperador, Peruibe, Southeast Region, Brazil","second","3","sheet_46k"
